번호,구분,계약명,계약금액,계약일,계약상대자
4989,구매/기타,(생명과학전공)실험실습재료(Conical Tube 외 4종) 구입,3170000,2020-02-03,카드구매
4990,구매/기타,교수학습지원팀 복사용지(A4) 구입,122010,2020-02-03,주식회사 아이엔유 코퍼레이션
4991,구매/기타,전략평가팀 소모품 구입,760250,2020-02-03,카드구매
4992,구매/기타,[대학혁신][대학혁신]건강솔루션 프로그램 운영에 따른 소모품 구입 비용 지출,649000,2020-02-03,메디에스
4993,구매/기타,패션산업학과 실험실습 재료 구입(가봉마네킹 외 1종),900690,2020-02-03,카드구매
4994,구매/기타,정책대학원업무추진 복사용지 구입,450000,2020-02-03,카드구매
4995,구매/기타,노조관련 업무추진을 위한 토너 구매비용 지출,90000,2020-02-03,카드구매
4996,구매/기타,패션산업학과 실험실습 재료 구입(딱풀 외 7종),1514660,2020-02-03,카드구매
4997,구매/기타,경제학과 수업용 재료 구입 신청,1584950,2020-02-03,카드구매
4998,구매/기타,행정학과 수업용 재료 구입(실험실습비),676970,2020-02-03,카드구매
4999,구매/기타,대학탐방 기념품 구매(스타벅스 텀블러),1800000,2020-02-03,카드구매
5000,구매/기타,[비자산구매]정보통신공학과 실험실습재료(견출지외 27종) 구매요청,546610,2020-02-03,카드구매
5001,구매/기타,스포츠과학연구소 논문집 발송용 우표 구입,180000,2020-02-03,카드구매
5002,구매/기타,(자연대 공통재료비) 패션산업학과 실험실습 재료 구입(아세테이트 외 5종),2219800,2020-02-03,카드구매
5003,구매/기타,사회과학대학 신학기 학사일정 추진 사무용품 등 구입,680720,2020-02-03,카드구매
5004,구매/기타,INU어학센터 운영과 직원 명함 제작 및 구매,60000,2020-01-31,카드구매
5005,구매/기타,(기계공학과)실험실습 재료 구입(20200113),310500,2020-01-31,카드구매
5006,구매/기타,(공모) 한국문화컨텐츠실 실험실습비 지출(학부생 연구실 체험 지원사업 2차),299930,2020-01-31,카드구매
5007,구매/기타,컴퓨터공학부 실습재료(젠더 외 4종) 구입비 지출,145380,2020-01-31,카드구매
5008,구매/기타,대학원 기념품(고속충전마우스패드) 제작,2925000,2020-01-31,카드구매
5009,구매/기타,소모품 구입_(실험용품구입/문화출판원),995860,2020-01-31,카드구매
5010,구매/기타,(공모) 패션정보실 실험실습비 지출(학부생 연구실 체험 지원사업 2차),299850,2020-01-31,카드구매
5011,구매/기타,기념품구입지출(포스트잇),2200000,2020-01-31,카드구매
5012,구매/기타,재무회계팀 사무용품(연말정산 서류 보관용 상자) 구입(1/31),31900,2020-01-31,카드구매
5013,구매/기타,(체육진흥원)명패제작비 지출,134220,2020-01-31,카드구매
5014,구매/기타,(생명과학부-생물학기초)실험실습재료(드라이아이스) 구입,368500,2020-01-31,카드구매
5015,구매/기타,인력개발팀 교육소모품 및 교육다과 구입,204900,2020-01-31,카드구매
5016,구매/기타,컴퓨터공학부 실습재료(RAM 외 11종) 구입비 지출,1439330,2020-01-31,카드구매
5017,구매/기타,컴퓨터공학부 실습재료(노트 외 3종) 구입비 지출,121300,2020-01-31,카드구매
5018,구매/기타,컴퓨터공학부 실습재료(토너 외 6종) 구입비 지출,713590,2020-01-31,카드구매
5019,구매/기타,(공모) 패션테크놀로지연구실 실험실습비 지출(학부생 연구실 체험 지원사업 2차),299980,2020-01-31,카드구매
5020,구매/기타,컴퓨터공학부 실습재료(토너 외 2종) 구입비 지출,286620,2020-01-31,카드구매
5021,구매/기타,[전자공학과] 실험실습재료 구입(35),1661660,2020-01-30,카드구매
5022,구매/기타,컴퓨터공학부 실습재료(샤프 외 14종) 구입비 지출,286000,2020-01-30,카드구매
5023,구매/기타,무역학부 실험실습비 지출,2070400,2020-01-30,카드구매
5024,구매/기타,(전기공학과)실험실습재료 구입(63),480480,2020-01-30,카드구매
5025,구매/기타,정보기술대학 변기커버 구매,394500,2020-01-30,카드구매
5026,구매/기타,(안전공학과) 실험실습재료 구입(43),219070,2020-01-30,카드구매
5027,구매/기타,(분자의생명전공)실험실습재료(Phospho-elF2a 외 5종) 구입,3065700,2020-01-30,카드구매
5028,구매/기타,(안전공학과) 실험실습재료 구입(42) (계좌이체),1000000,2020-01-30,(주)투아이시스템
5029,구매/기타,(신소재공학과) 실험실습재료 구입 (27),1186990,2020-01-30,카드구매
5030,구매/기타,인천대학교 환경소모품 화장실용 롤화장지 구입,3135000,2020-01-30,카드구매
5031,구매/기타,(분자의생명전공)실험실습재료(DPBS 외 1종) 구입,577920,2020-01-30,카드구매
5032,구매/기타,실험용 소모품 구입(유성특수가스_아르곤),1540000,2020-01-30,카드구매
5033,구매/기타,(신소재공학과) 실험실습재료 구입 (29),350380,2020-01-30,카드구매
5034,구매/기타,(기계공학과)실험실습재료 구입(20200120-2),778960,2020-01-30,카드구매
5035,구매/기타,(분자의생명전공)실험실습재료(Water for chromatography 2.5L 외 3종) 구입,2994200,2020-01-30,카드구매
5036,구매/기타,[전자공학과] 실험실습재료 구입(36),2009480,2020-01-30,카드구매
5037,구매/기타,컴퓨터공학부 실습재료(형광펜 외 46종) 구입비 지출,742970,2020-01-30,카드구매
5038,구매/기타,(전기공학과)실험실습재료 구입(62),1162000,2020-01-30,카드구매
5039,구매/기타,(생명공학전공)실험실습재료(5X SDS-PAGE loading Buffer 외 5종) 구입,950000,2020-01-29,카드구매
5040,구매/기타,교무과 부서운영을 위한 소모품 구입(3공),26400,2020-01-29,카드구매
5041,구매/기타,대외전략과 공공성플랫폼 운영 물품 구입,838120,2020-01-29,카드구매
5042,구매/기타,내부감사학 강의 서적 구입,126000,2020-01-29,카드구매
5043,구매/기타,(글로벌언어문화원) 외국어강좌 운영에 따른 소봉투 제작비 지출,50000,2020-01-29,카드구매
5044,구매/기타,융합과학기술원 행정실 소모품 구입,79580,2020-01-29,카드구매
5045,구매/기타,중국학술원 소모품 구입,338700,2020-01-29,카드구매
5046,구매/기타,기계설비 유지관리용(배관 누수자재) 소모성 자재 구입,1997600,2020-01-29,카드구매
5047,구매/기타,기초교육원 수업용 재료 구입,1624160,2020-01-29,카드구매
5048,구매/기타,창의인재개발학과 홍보기념품 구입 의뢰,994000,2020-01-29,카드구매
5049,구매/기타,예술체육대학 조형예술학부「2019 INU 송도캠퍼스 비전의 실현을 향한 교내미술작품 임대사업(2차)」변형정왁구 외 21종 [작품제작지원비(기타운영비)] 사용,1158430,2020-01-29,카드구매
5050,구매/기타,재무회계팀 사무용품 구입(1/29),81120,2020-01-29,카드구매
5051,구매/기타,예술체육대학 조형예술학부「2019 INU 송도캠퍼스 비전의 실현을 향한 교내미술작품 임대사업(2차)」붓 외 24종 [작품제작지원비(기타운영비)] 사용,1332820,2020-01-29,카드구매
5052,구매/기타,(생명과학전공)실험실습재료(Peel-A-Way Embedding Mold) 구입,455470,2020-01-29,카드구매
5053,구매/기타,창의인재개발학과 수업용 재료 구입(실험실습비),1442800,2020-01-29,카드구매
5054,구매/기타,(생명공학전공)실험실습재료(드라이아이스) 구입,847000,2020-01-29,카드구매
5055,구매/기타,토너구입비용지출,110000,2020-01-29,카드구매
5056,구매/기타,법학부 수업용 재료 구입(실험실습비),2220000,2020-01-28,카드구매
5057,구매/기타,(부속실) 사무용품 구입 (1/23),26550,2020-01-28,카드구매
5058,구매/기타,국제지원팀 외국인학생용 가이드북 제작 의뢰,8148000,2020-01-28,페이지스
5059,구매/기타,신입생 홍보용 기념품 구입,466200,2020-01-28,카드구매
5060,구매/기타,2019-1학기 디자인학부 수용비(칼라대봉투외) 사용,532000,2020-01-28,카드구매
5061,구매/기타,경영학부 실험실습비 지출,2108000,2020-01-28,카드구매
5062,구매/기타,융합과학기술원 나노팹 장비 부품구입(Piece chuck),2750000,2020-01-28,카드구매
5063,구매/기타,건설환경공학전공 실험실습재료 구입,710100,2020-01-28,카드구매
5064,구매/기타,친환경 그린캠퍼스 홍보물 구입,112700,2020-01-28,카드구매
5065,구매/기타,국제지원팀 상장케이스 구입비 지출,794400,2020-01-28,카드구매
5066,구매/기타,2019-1학기 디자인학부 수용비(복사용지) 사용,891600,2020-01-27,카드구매
5067,구매/기타,예술체육대학 조형예술학부 나무틀 외 1종(실험실습비) 구입,526900,2020-01-27,삼성스크린재료
5068,구매/기타,전략평가팀 복사용지(A4)외 5종 구입,560070,2020-01-23,카드구매
5069,구매/기타,직원 인사발령에 따른 직위표 제작비 지출,1500000,2020-01-23,카드구매
5070,구매/기타,신입생 홍보용 기념품 구입,545000,2020-01-23,카드구매
5071,구매/기타,사범대학 학습연구년 사무용품 구입,1355000,2020-01-23,카드구매
5072,구매/기타,홍보 기념품 제작,2000000,2020-01-23,카드구매
5073,구매/기타,(대학혁신사업)2019년 대학혁신지원사업 연구실험실 특수안전용품 구매,14994000,2020-01-23,해천이엔씨(주)
5074,구매/기타,(생명공학전공)실험실습재료(Tip Universal Bulk 외 2종) 구입,940500,2020-01-22,카드구매
5075,구매/기타,(생명공학전공)실험실습재료(10ul Pipet Tip 외 3종) 구입,870000,2020-01-22,카드구매
5076,구매/기타,화학과 실험실습 재료 구입(플라스틱 피펫 외 13종),2535650,2020-01-22,카드구매
5077,구매/기타,프린터 토너 구입,96800,2020-01-22,카드구매
5078,구매/기타,스포츠센터 소모품 구입(1월),106400,2020-01-22,경인상사
5079,구매/기타,총학생회 및 언론출판연합회 운영관련 소모품 구입,1179600,2020-01-22,카드구매
5080,구매/기타,생활원 게스트하우스 대변기세척밸브 구매,380000,2020-01-22,카드구매
5081,구매/기타,(전기공학과)실험실습재료 구입(53),1215460,2020-01-21,카드구매
5082,구매/기타,도시행정학과 실험실습 재료 구입,1582750,2020-01-21,카드구매
5083,구매/기타,[전자공학과] 실험실습재료 구입(31),1442310,2020-01-21,카드구매
5084,구매/기타,(전기공학과)실험실습재료 구입(56),975600,2020-01-21,카드구매
5085,구매/기타,(전기공학과)실험실습재료 구입(51),1868933,2020-01-21,카드구매
5086,구매/기타,학내 인프라자원 네트워크 재료 구입,4619000,2020-01-21,주식회사 아이엔유 코퍼레이션
5087,구매/기타,(생명과학전공)실험실습재료(Pipet 외 1종) 구입,2992000,2020-01-21,카드구매
5088,구매/기타,(전기공학과)실험실습재료 구입(52),1295000,2020-01-21,카드구매
5089,구매/기타,(생명과학전공)실험실습재료(VWR Plus Micro Slide) 구입,140660,2020-01-21,카드구매
5090,구매/기타,(전기공학과)실험실습재료 구입(58),625900,2020-01-21,카드구매
5091,구매/기타,토양개량제(인공토) 구입,1815000,2020-01-21,동아건상
5092,구매/기타,경영학부 실험실습비 지출,1060160,2020-01-21,카드구매
5093,구매/기타,(기계공학과)실험실습 재료 물품 구입(20190120),801300,2020-01-21,카드구매
5094,구매/기타,(전기공학과)실험실습재료 구입(54),730870,2020-01-21,카드구매
5095,구매/기타,복사용지 구입,654820,2020-01-21,카드구매
5096,구매/기타,[대학혁신][대학혁신]건강솔루션 프로그램 운영에 따른 소모품 구입 비용 지출,1974200,2020-01-21,나음케어
5097,구매/기타,실험용 소모품 구입(유성특수가스_액체질소),1232000,2020-01-21,카드구매
5098,구매/기타,(기계공학과)실험실습재료 구입(20200116),3231910,2020-01-21,카드구매
5099,구매/기타,(안전공학과) 실험실습재료 구입(41),83700,2020-01-21,카드구매
5100,구매/기타,(전기공학과)실험실습재료 구입(57),824240,2020-01-21,카드구매
5101,구매/기타,(공모) 패션마케팅연구실 실험실습비 지출(학부생 연구실 체험 지원사업 2차),299510,2020-01-21,카드구매
5102,구매/기타,사범대학 국어교육과 실험실습재료 구입,1551520,2020-01-21,카드구매
5103,구매/기타,(공모) 패션디자인연구실 실험실습비 지출(학부생 연구실 체험 지원사업 2차),299850,2020-01-21,카드구매
5104,구매/기타,유지보수용 자재 구매(플로어 힌지),2904000,2020-01-20,엔젤락
5105,구매/기타,보건진료소 및 안정실 운영 물품구입(안전지킴이 교육 이수자 기념물품),215000,2020-01-20,카드구매
5106,구매/기타,(분자의생명전공)실험실습재료(Met (25H2) Mouse mAb #3127 외 4종 ) 구입,2988150,2020-01-20,카드구매
5107,구매/기타,(공모) 해양생지화학실험실 실험실습비 지출,347400,2020-01-20,카드구매
5108,구매/기타,(신소재공학과) 실험실습재료 구입 (28) _ 계좌이체,1386000,2020-01-20,명진다이아몬드
5109,구매/기타,(화학과) 실험실습 재료 구입(뷰렛 외 9종),2687300,2020-01-20,카드구매
5110,구매/기타,학위증 케이스 및 내지 제작 요청,8730000,2020-01-20,예일문화사
5111,구매/기타,(생명과학전공)실험실습재료(DNeasy Blood & Tissue Kit 외 6종) 구입,2327900,2020-01-20,카드구매
5112,구매/기타,(부속실) 사무용품 구입 (1/20),45000,2020-01-20,카드구매
5113,구매/기타,대관 시설물 행사지원 소모품 구입,700900,2020-01-20,카드구매
5114,구매/기타,외국어교육센터 강의용품(복사용지 등) 구입,614230,2020-01-20,카드구매
