번호,구분,계약명,계약금액,계약일,계약상대자
10726,구매/기타,(기계공학과)학부생연구경진대회 재료 구입(1),1298000,2019-07-29,카드구매
10727,자산,도시건축학전공) 2019년도 교육용기자재 구입(3D프린터),270000,2019-07-29,카드구매
10728,구매/기타,인력개발팀 부서운영 소모품 구입,161850,2019-07-29,카드구매
10729,자산,국비(출연금사업) 전기공학과 교육용 기자재(전원공급기)구매(1),14550000,2019-07-26,(주)메타사이트
10730,자산,화학과 2019년도 법인회계 교육용 기자재 구입(워크스테이션),1168000,2019-07-26,카드구매
10731,구매/기타,(분자의생명전공)실험실습재료(Fetal Bovin Serum) 구입,2670800,2019-07-26,카드구매
10732,구매/기타,부서운영 물품 구입,45280,2019-07-26,카드구매
10733,용역,2019 2학기 개강대비 AV시스템 보수작업(생명과학대외 2개소),1364000,2019-07-26,카드구매
10734,구매/기타,국제지원센터 19-2' 국제학생회 의전용 티셔츠 지출,183600,2019-07-26,카드구매
10735,자산,[2019 공과대학 학과평가지표 개선사업-신임교원 지원 사업] 교육용기자재(데스크탑외 1종) 구입 요구,999800,2019-07-26,카드구매
10736,구매/기타,국제지원센터 19-2' 국제학생회 의전용 야구잠바 지출,486000,2019-07-26,카드구매
10737,구매/기타,인천대학교 2019-2학기 수강신청편람,6370000,2019-07-26,예일문화사
10738,구매/기타,사무용품 구입(7/26),10200,2019-07-26,카드구매
10739,구매/기타,(해양학과) 실험실습재료 구입 (QIAamp DNA mini Kit 외 3종),299970,2019-07-25,카드구매
10740,용역,E-BIZ센터 공자아카데미 강의실 환경개선 작업,2840000,2019-07-25,카드구매
10741,자산,"2019년 법인회계 행정비품 구입(책장1,2)",1000000,2019-07-25,카드구매
10742,구매/기타,IPP사업단 전산소모품비 지출(복합기 부품),605000,2019-07-25,카드구매
10743,구매/기타,기계설비의 유지관리용 소모성 자재 구입,1928520,2019-07-25,카드구매
10744,구매/기타,정치외교학과 수업용 재료 구입(수업용재료비),1703150,2019-07-25,카드구매
10745,자산,패션산업학과 교육용 기자재(컬러복합기) 구입의뢰,4268000,2019-07-25,인천현대종합사무기
10746,구매/기타,그늘막(타프)구입,170000,2019-07-25,카드구매
10747,용역,교수회관 101호실 에어컨 이전설치 및 냉난방기 보수 작업,2160000,2019-07-25,카드구매
10748,구매/기타,기초교육팀 소모품 구입,105000,2019-07-24,카드구매
10749,구매/기타,(안전공학과) 실험실습재료 구입(22),169210,2019-07-24,카드구매
10750,구매/기타,실험용품 구입_시험관외3건 (인터파크),526280,2019-07-24,카드구매
10751,구매/기타,(기계공학과)실험실습재료 구입(20190723),500480,2019-07-24,카드구매
10752,구매/기타,(기계공학과)실험실습재료 구입(20190717),589600,2019-07-24,카드구매
10753,구매/기타,동북아물류대학원 부원장 명함 구입,22000,2019-07-24,카드구매
10754,구매/기타,(신소재공학과) 실험실습재료 구입 (10),221880,2019-07-24,카드구매
10755,자산,전자공학과 교육용SW(ADS) 구입 요청,1979564,2019-07-23,키사이트테크놀로지스코리아 주식회사
10756,자산,INU어학센터 행정사무실 신규 조성에 따른 냉장고 구입,610000,2019-07-23,카드구매
10757,구매/기타,"(공모) 화학과 무기고체화학실험실, 전기화학연구실 실험실습비 지출(연필깍기 외 14종)",599720,2019-07-23,카드구매
10758,용역,(학생복지요구안)학생회관 난간 보수,1984400,2019-07-23,성경건설(주)
10759,구매/기타,(해양학과) 실험실습재료 구입 (QIAamp DNA mini Kit 외 3종),920920,2019-07-23,카드구매
10760,구매/기타,(공모) 패션마케팅연구실 실험실습비 지출,299990,2019-07-22,카드구매
10761,공사,스포츠센터 수영장 LED투영기 설치 공사 계약 의뢰,4200000,2019-07-22,(주)동광전기
10762,구매/기타,(공모) 패션테크놀로지연구실 실험실습비 지출,299850,2019-07-22,카드구매
10763,용역,송도캠퍼스 대학본부 소방중계기 라인 점검 및 보수,3750000,2019-07-22,(주)대원소방엔지니어링
10764,자산,임베디드시스템공학과 2019년 교육용 기자재(빔프로젝터) 구입 요청,4224000,2019-07-22,(주)올인원시스템
10765,구매/기타,한국어학당 강의용품(볼펜 외) 구입,770200,2019-07-22,카드구매
10766,자산,패션산업학과 교육용 기자재(타블렛) 구입의뢰,2793000,2019-07-22,카드구매
10767,구매/기타,상임감사실 그림 구입,76500,2019-07-22,카드구매
10768,구매/기타,동북아국제통상학부 동북아발전연구원 사무용품 구입,133190,2019-07-22,카드구매
10769,용역,미추홀캠퍼스 B동 (B-1호기) 승강기 인버터 교체수리,4700000,2019-07-22,티케이엘리베이터코리아(주)인천
10770,구매/기타,기초교육원 수업용 소모품 구입,960000,2019-07-22,카드구매
10771,자산,[수학과]2019년 교육용 기자재 구입 의뢰 (디지털복합기),4796000,2019-07-22,인천현대종합사무기
10772,구매/기타,평생교육원 교육과정 운영에 필요한 마이크 구입,2095000,2019-07-22,주식회사 아이엔유 코퍼레이션
10773,구매/기타,(공모) 패션정보실 실험실습비 지출,299900,2019-07-22,카드구매
10774,구매/기타,(공모) 화학과 나노재료과학연구실 실험실습비 지출(PMMA 외 5종),298650,2019-07-22,카드구매
10775,공사,29호관 생명과학기술대학 학부실험실 개선공사,13000000,2019-07-19,정웅건설 주식회사
10776,구매/기타,사회과학대학 근조기 제작 및 구입,470000,2019-07-19,카드구매
10777,구매/기타,도시건축학부 실험실습재료비(12),858280,2019-07-19,카드구매
10778,구매/기타,(해양학과) 실험실습재료 구입 (Gloves Latex Exam 외),1417570,2019-07-19,카드구매
10779,자산,국비(성과관리사업)2019년도 디자인학부 교육용기자재(SLA3D프린터) 구입 의뢰,19400000,2019-07-19,프라임럭스
10780,자산,화학과 2019년도 법인회계 교육용 기자재 구입(워크스테이션 모니터),1460000,2019-07-19,카드구매
10781,구매/기타,중국학술원 부서운영 일반수용비 지출,103150,2019-07-19,카드구매
10782,공사,(대학혁신사업)12호관 음악실 방음공사(흡음재) 관급자재 구매,18407000,2019-07-19,인천지방조달청
10783,구매/기타,(공모) 해양생태및친환경양식연구실 실험실습비 지출,306350,2019-07-19,카드구매
10784,자산,[수학과]2019년 교육용 기자재 조달 구입 의뢰 (데스크톱),19370000,2019-07-19,인천지방조달청
10785,자산,[독어독문]2019학년도 독어독문학과 교육용기자재 구입(1차),1360000,2019-07-19,인천지방조달청
10786,공사,29호관 생명과학기술대학 학부실험실 개선공사(전기),8300000,2019-07-19,주식회사 제이앤비이엔지
10787,구매/기타,이사회 업무 추진 소모품 구입,33000,2019-07-18,카드구매
10788,용역,화재예방을 위한 금연건물 제작 구입,5700000,2019-07-18,한림인쇄기획
10789,구매/기타,[일어일문]학과 수업용 재료 구입,723950,2019-07-18,카드구매
10790,구매/기타,(신소재공학과) 실험실습재료 구입 (9),563910,2019-07-18,카드구매
10791,자산,(대학혁신사업)대학혁신사업단 사무실 기자재 구매계약의뢰,15912000,2019-07-18,디엔씨오토메이션
10792,구매/기타,공보관련 물품 구입,466800,2019-07-18,카드구매
10793,자산,[통합]물리학과 교육용기자재 (기상화학증착용MOCVD)구입,68250000,2019-07-18,NTP
10794,용역,기계공학과 연구실험실(27호관 B106호) 개선 작업,2977700,2019-07-18,플러스건설
10795,용역,"글로벌아시아, 창업, IT,도서관 설계 VE용역 계약의뢰",19332000,2019-07-18,종합건축사사무소 동일건축
10796,용역,"글로벌아시아, 창업, IT,도서관 녹색건축등 예비인증 용역",17765000,2019-07-18,이에스에너지연구소
10797,용역,캠퍼스 혁신파크 선도사업 응모를 위한 사업제안서 작성 용역 계약 의뢰,5000000,2019-07-18,주식회사 비에스피파트너스
10798,구매/기타,제증명발급 용지 구입 신청,800000,2019-07-18,주식회사 아이엔유 코퍼레이션
10799,구매/기타,교무과 부서운영을 위한 소모품 구입(포스트잇 등),98340,2019-07-18,주식회사 아이엔유 코퍼레이션
10800,자산,화학과 2019년도 법인회계 교육용 기자재 구입(워크스테이션 노트북 외 1종),1671000,2019-07-18,카드구매
10801,공사,학생복지요구에 따른 정보기술대 보안등 전기설비 보완공사,8000000,2019-07-18,주식회사 이에스씨엔지니어링
10802,공사,5호관 441호(해양학과) 연구용실험실 조성공사,14870350,2019-07-18,(주)들마건설
10803,공사,해양학과 실험실(308호)환경개선 공사,10300000,2019-07-18,대성에프앤티 주식회사
10804,공사,미추홀캠퍼스 사범대학 임용고시실 방음공사,3650000,2019-07-18,성덕건설
10805,공사,(대학혁신사업)12호관 음악실 방음공사(흡음재) 설치공사,15600000,2019-07-18,한현건설
10806,용역,미추홀캠퍼스 냉매배관 누설에 따른 보수 작업,2950000,2019-07-18,카드구매
10807,구매/기타,(교비) 신문방송학과 수업용 재료 구입(실험실습비_19.07.15),2653340,2019-07-17,카드구매
10808,구매/기타,INU어학센터 강사실 운영을 위한 소모품 구매,528320,2019-07-17,카드구매
10809,구매/기타,2019년도 단과대학 기여사업 공연예술학과 프로그램 행사비(기획·홍보) 사용,121000,2019-07-17,카드구매
10810,구매/기타,2019-2학기 정책대학원 최고관리자과정 수업 준비를 위한 물품 구입,272870,2019-07-17,카드구매
10811,구매/기타,스포츠센터 7월 소모품 구입,2333500,2019-07-17,경인상사
10812,구매/기타,(나노바이오전공)실험실습재료(냉동보관종이박스) 구입,37400,2019-07-17,카드구매
10813,구매/기타,한국어학당 강의실 조성에 필요한 물품 구입,1300600,2019-07-17,카드구매
10814,구매/기타,(총무팀) 사무용 토너 구입,780000,2019-07-17,카드구매
10815,자산,국비(성과관리사업)2019년도 디자인학부 교육용기자재(삼각대) 구입,920000,2019-07-17,조이벤처스
10816,자산,국비(성과관리사업)2019년도 디자인학부 교육용기자재(초음파세척기) 구입,1128000,2019-07-17,(주)나연메디칼
10817,자산,국비(성과관리사업)2019년도 디자인학부 교육용기자재(양면인쇄기) 구입,3080000,2019-07-17,온누리시스템
10818,구매/기타,(공모) 화학과 유기합성실험실 실험실습비 지출(Flask 외 7종),298430,2019-07-17,카드구매
10819,구매/기타,이사회 운영 관련 참고 자료 구입,240100,2019-07-17,서울셀렉션
10820,구매/기타,근조화환 구입,450000,2019-07-16,카드구매
10821,구매/기타,2019년 각종 노조와의 교섭 및 실무협의 진행을 위한 생수구입,132000,2019-07-16,카드구매
10822,구매/기타,"(공모) 화학과 촉매반응 및 유기합성실험실, 양자화학연구실 실험실습비 지출(Chloroform-d 외 4종)",597000,2019-07-16,카드구매
10823,구매/기타,(체육진흥원-교비)축구부 유니폼 구입,2750000,2019-07-16,카드구매
10824,구매/기타,(공통화학) 화학과 실험실습 재료 구입(Volumetric Flask),187000,2019-07-16,카드구매
10825,구매/기타,조경관리 소모품(양손가위 외 6종) 구입,663300,2019-07-16,카드구매
10826,자산,에너지화학공학과 교육용기자재(Keithley 4200-SMU) 구입 요구,7600000,2019-07-16,주식회사 아이브이솔루션
10827,구매/기타,대학혁신사업단 사무용품 구입비용 지출,2250400,2019-07-16,드림오피스
10828,구매/기타,기초교육팀 소모품 구입,158800,2019-07-16,카드구매
10829,구매/기타,기초교육팀 소모품 구입,169200,2019-07-16,카드구매
10830,자산,한국어학당 행정실 조성에 따른 컴퓨터 구입,2620000,2019-07-16,카드구매
10831,구매/기타,(생명과학부)소모품(카드리더기 외 1종) 구입,15780,2019-07-16,카드구매
10832,용역,인천학연구 제31호 발간 계약 의뢰,4000000,2019-07-16,예일문화사
10833,구매/기타,전산용품 구입,33000,2019-07-16,카드구매
10834,자산,사범대학 복합기 구입,5500000,2019-07-15,(주)올인원시스템
10835,구매/기타,(공모) 화학과 분자분광학연구실 실험실습비 지출(Beaker 외 3종),300000,2019-07-15,카드구매
10836,구매/기타,(생명과학부)소모품(보드마카 외 10종) 구입,170270,2019-07-15,카드구매
10837,구매/기타,INU어학센터 외국어 강좌 및 강사실 운영을 위한 소모품 구매,74340,2019-07-15,카드구매
10838,자산,(법인회계)생명과학부-비품(게시판) 구입,268000,2019-07-15,카드구매
10839,자산,도시건축학전공) 2019년도 교육용기자재 구입(360도 4K 카메라),549000,2019-07-15,카드구매
10840,구매/기타,팬코일유닛 설치 및 위생설비 유지관리에 필요한 소모자재 구입,7590000,2019-07-15,우석기계공구
10841,용역,송도캠퍼스 대학본부 등 3개소 카펫 청소,3000000,2019-07-15,카드구매
10842,구매/기타,2019-1학기 INU JUMP(학사경고자) 프로그램 운영에 따른 운영비 지출(2),247800,2019-07-15,카드구매
10843,구매/기타,"신소재공학과,화학과 실험실 기자재용 콘센트 증설",1217000,2019-07-15,카드구매
